hero,degree_centrality,betweenness_centrality,pagerank,num_connections
DR. OCTOPUS II/CAROL,0.009657320872274144,0.00011172027253144017,0.00020627950736689011,62
MONGOOSE,0.009657320872274144,1.8199585267244546e-05,9.333346172208791e-05,62
TEMPO,0.009657320872274144,1.4431009732302296e-05,9.589703625400867e-05,62
MAGIC,0.009657320872274144,4.409448524883631e-05,7.24107399757172e-05,62
MR. JIP,0.009657320872274144,3.850080337974921e-05,0.0001450221790316092,62
FIN FANG FOOM/MIDGAR,0.009657320872274144,0.0005970094525393047,0.00017652911271239248,62
"RIDER, GLORIA",0.009657320872274144,3.228115190722449e-05,0.00014928715837751416,62
"MORGAN, JERROLD JERR",0.009657320872274144,1.007959301675351e-05,0.00011569812939097142,62
"NAGAN, DR. ARTHUR",0.009657320872274144,1.007959301675351e-05,0.00011569812939097142,62
FIREBRAND/GARY GILBE,0.009657320872274144,1.9795713433023144e-05,9.137267277578366e-05,62
VENUS/APHRODITE/VICT,0.009657320872274144,0.00037115773196671976,0.00013057992105330619,62
"DAMIAN, DR. DANIEL",0.009657320872274144,3.257592862473128e-05,0.00010774344469550086,62
"FORTUNATO, GIACOMO J",0.009657320872274144,2.3625423146535953e-05,0.00014135881515454826,62
WIZ KID/TAKESHI MATS,0.009657320872274144,3.66611848681882e-06,9.883159287764286e-05,62
VAMP,0.009657320872274144,2.327745486717154e-05,0.00010581494427710512,62
"MAJOWSKI, SAM MOTHER",0.009657320872274144,3.175463756762989e-05,0.00011196971361001034,62
RED GUARDIAN II/ALEX,0.009657320872274144,1.4143533562474839e-05,8.40004349851747e-05,62
DELILAH,0.009501557632398754,1.50852343721405e-05,0.00019877278496976172,61
SCARLET CENTURION,0.009501557632398754,5.702092442046512e-05,0.0001106880434323759,61
"MARRS, DESMOND",0.009501557632398754,6.171210082613663e-05,0.0001751510165339909,61
NEREEL,0.009501557632398754,5.943094690631885e-06,0.00010071628552907336,61
"KING, HANNIBAL/HENRY",0.009501557632398754,0.0012344275636618149,0.0002689655015901011,61
"WILFORD, ELISABETH B",0.009501557632398754,1.6956867982038232e-05,8.533061142948573e-05,61
INVISIBLE WOMAN DOPP,0.009501557632398754,0.0,5.7621331996580004e-05,61
"ERWIN, CLYTEMNESTRA",0.009501557632398754,2.035201207128752e-05,0.00015861048207381397,61
ANGEL DOPPELGANGER,0.009501557632398754,0.0,5.7621331996580004e-05,61
QUICKSILVER | MUTANT,0.009501557632398754,1.3237595477237603e-06,0.00018873271281831714,61
SATANNISH,0.009501557632398754,9.629380023708533e-05,0.00014175993873029254,61
GAUNT/MENDEL STROMM,0.009501557632398754,1.1144829301085377e-05,0.0001765719195186439,61
RAMBO,0.009501557632398754,0.0005852409981954973,0.0002487834959427618,61
DELPHI,0.009501557632398754,0.00011796983130660974,0.0001419231978606874,61
"ASTROVIK, NORMA",0.009501557632398754,0.00017182612214899389,0.0001327758348832198,61
REPTYL,0.009501557632398754,0.00014501878186805192,9.733045472741445e-05,61
KORATH THE PURSUER,0.009501557632398754,1.5517630168942728e-05,0.00011185214999110446,61
BLIZZARD/PROF. GREGO,0.009501557632398754,1.5646328142966984e-05,8.698401933462577e-05,61
BLOCKBUSTER III/MICH,0.009501557632398754,5.378734121842883e-06,8.730470563054473e-05,61
CRIPPLER/KARL STRIKL,0.009501557632398754,0.00010975612311689764,0.00014678596811610182,61
"STACY, CAPT. GEORGE",0.009501557632398754,2.1728549078447985e-05,0.00022901449325514358,61
SPOOR/ANDREW HAMISH,0.009501557632398754,1.3259584195087187e-05,0.00010543855446981131,61
"RASPUTIN, MIKHAIL",0.009501557632398754,1.2223291927672556e-05,0.00015545546881372185,61
MICROMAX/SCOTT WRIGH,0.009345794392523366,3.734951311339149e-05,0.0001066313740135175,60
STATIC,0.009345794392523366,1.6653500195441993e-05,8.916390798442194e-05,60
HAWKSHAW,0.009345794392523366,2.7490219411649198e-05,9.196972585278093e-05,60
"ROYCE, JENNIE",0.009345794392523366,8.52141050600412e-05,0.0001743118848294239,60
"BLESSING, MORGANA",0.009345794392523366,5.793346470970381e-05,0.00021276901394577124,60
BLACK TARANTULA II/C,0.009345794392523366,1.4164334868437823e-05,0.00016901323059823897,60
CADMIUM,0.009345794392523366,3.816106061292457e-05,0.00010598824891579533,60
BLACK KNIGHT V STATU,0.009345794392523366,4.590588336082692e-05,0.00014036294160306402,60
HAYWIRE/,0.009345794392523366,6.658035715314986e-05,0.00012527734784626007,60
EMPATH/MANUEL ALFONS,0.009345794392523366,7.197234179409866e-06,0.00017046597182691453,60
BEYONDER | MUTANT X-,0.009345794392523366,1.0308841690517836e-06,0.00015177546713567708,60
IRON CROSS/HELMUT GR,0.009345794392523366,2.122852919821458e-05,0.00012947385383715475,60
NAZE,0.009345794392523366,5.271649229465324e-06,9.622374829040994e-05,60
ANTHROMORPHO,0.009345794392523366,1.6403629673510228e-05,6.583565989269238e-05,60
SASQUATCH II,0.009345794392523366,6.287051537215976e-05,0.00017886614499803535,60
APE/,0.009345794392523366,2.8002152083809687e-06,0.00012026473362685871,60
"LACOSTE, RAE",0.009345794392523366,0.00020514354480093377,0.00020401142686257817,60
IMPALA/,0.009345794392523366,4.800816719176091e-06,0.0001333412331217146,60
"COCKRUM, DAVE",0.009345794392523366,1.0454381385788209e-05,8.790601049200847e-05,60
SILVER,0.009345794392523366,1.9171296564001753e-05,0.00012251581407762211,60
FATH,0.009345794392523366,5.712734234083886e-05,8.87116005289675e-05,60
HULK | MUTANT X-VERS,0.009345794392523366,1.0308841690517836e-06,0.00015177546713567708,60
"LOCKLIN, GENERAL MER",0.009345794392523366,4.6743855167628276e-05,0.00011473910260322709,60
RANDOM II/MARSHALL E,0.009345794392523366,3.251048878283607e-05,0.00010429927382166377,60
W'KABI,0.009345794392523366,8.086820776987635e-05,0.0001315219504600532,60
FLAG-SMASHER,0.009190031152647975,7.749250453707044e-05,9.457970884684376e-05,59
"SMITH, MARTY LOUIS L",0.009190031152647975,3.556242408469113e-05,8.169408654378559e-05,59
FREE SPIRIT/CATHY WE,0.009190031152647975,1.7662175494837353e-05,0.00015168839752947722,59
BLADE/,0.009190031152647975,0.0002635369865471778,0.00029483972837559056,59
"MANH, COY NGA",0.009190031152647975,2.615073333154996e-05,9.264124274568508e-05,59
"ALVAREZ, FELIX",0.009190031152647975,3.2651244592874766e-05,0.00017508875554807465,59
COURIER/JACOB GAVIN,0.009190031152647975,5.576008385769584e-05,0.00019666003383967534,59
KYLUN/COLIN MCKAY,0.009190031152647975,2.5111834570242718e-05,0.00018032881669741878,59
DRAX DOPPELGANGER,0.009190031152647975,0.0,5.595823618318346e-05,59
TYGER TIGER/JESSAN H,0.009190031152647975,5.581098690540532e-05,0.0001837683954164766,59
"MANH, COY LEONG XUI",0.009190031152647975,2.615073333154996e-05,9.264124274568508e-05,59
FRIDAY,0.009190031152647975,6.848893262063892e-05,0.00011663566861471601,59
"BROWN, LAURA",0.009190031152647975,0.00010580762275559319,0.0001576613983500121,59
ERG,0.009190031152647975,2.733425734685212e-06,0.00011374459227913484,59
MARILLA [INHUMAN],0.009190031152647975,2.2831075032357625e-05,0.00012715311493140274,59
PLAGUE,0.009190031152647975,2.2199750342036295e-06,0.00013265064596434581,59
BATTLEAXE/,0.009190031152647975,4.319114334455767e-06,0.00011873074889286128,59
TYR,0.009190031152647975,1.2602098116524891e-05,0.0001268746438651001,59
DOLLAR BILL,0.009190031152647975,1.5550156832947537e-05,0.00012467936229270348,59
SILVER SURFER DOPPEL,0.009190031152647975,0.0,5.595823618318346e-05,59
CAPTAIN ULTRA/GRIFFI,0.009190031152647975,5.070905876349501e-06,9.029703827376702e-05,59
MISS AMERICA/MADELIN,0.009190031152647975,5.903748206441661e-05,0.0001619770344724553,59
BLOOD WRAITH/SEAN DO,0.009190031152647975,1.4199846964790913e-05,8.714447810613249e-05,59
QUILL,0.009190031152647975,8.95541449307014e-06,6.710014412652796e-05,59
GREENSONG,0.009190031152647975,5.969066522032208e-06,6.282793024051271e-05,59
ICEMAN DOPPELGANGER,0.009190031152647975,0.0,5.595823618318346e-05,59
ACHILLES II/HELMUT,0.009190031152647975,0.00010350468647856767,0.00017540156240892013,59
"ST. LAWRENCE, COL. C",0.009190031152647975,0.00012825922773907695,0.0001556007670066762,59
"MCCOY, NORTON",0.009190031152647975,2.6568081121875158e-05,8.444520898770265e-05,59
"SOFEN, MARION",0.009034267912772585,0.0,6.395883475541621e-05,58
"TANAKA, OPAL",0.009034267912772585,2.0026495647614705e-05,0.00012333067789736856,58
FONTANELLE/GLORIA DA,0.009034267912772585,4.399840834198721e-05,0.00018978228093058825,58
"STOCKBRIDGE, DEANNA",0.009034267912772585,0.0,6.395883475541621e-05,58
"JONES, BART",0.009034267912772585,5.246678942502967e-05,9.376431271261217e-05,58
STELLARIS/LEAH PRINC,0.009034267912772585,3.812569783550153e-05,0.00012628912444787808,58
TITANIA/,0.009034267912772585,2.5816719769332482e-05,7.957752204283734e-05,58
ASHEMA [CELESTIAL],0.009034267912772585,8.123489344323223e-05,0.00011766593904382708,58
"MONGRAIN, ALISON",0.009034267912772585,1.0611493023106428e-05,0.0001358564613684711,58
GAIA,0.009034267912772585,1.2520573145208713e-05,0.0001915996732696334,58
MAGUS II,0.009034267912772585,1.1524138829722288e-05,8.648531691076824e-05,58
BIG BERTHA/ASHLEY CR,0.009034267912772585,4.500261710211885e-05,0.0001292070857371672,58
KINGO SUNEN [ETERNAL,0.009034267912772585,4.090747458449457e-05,0.00015868083959185014,58
PROFESSOR POWER/ANTH,0.009034267912772585,2.0655130139159114e-05,9.505437651364805e-05,58
"BROWN, MINDY MCPHERS",0.009034267912772585,6.681729552727787e-05,9.664357906864547e-05,58
MARVEL BOY VI,0.009034267912772585,2.8267302760759445e-05,9.336332115541645e-05,58
"STOCKBRIDGE, CHARLES",0.009034267912772585,0.0,6.395883475541621e-05,58
BLOODLUST,0.009034267912772585,2.4770725826828807e-05,0.00012261694208723288,58
JACK FLAG/,0.009034267912772585,1.6962938959763536e-05,0.0001357077310303818,58
TOM THUMB/THOMAS THO,0.009034267912772585,0.0001144069532280525,0.00020120668650736937,58
ADORA,0.009034267912772585,6.691879512071577e-05,0.00010597772648077215,58
"SOFEN, KARL AUGUST",0.009034267912772585,0.0,6.395883475541621e-05,58
"KILLMONGER, ERIC/N'J",0.009034267912772585,0.0001696265523352157,0.00019352603439129135,58
MILAN,0.008878504672897197,2.2330005668341045e-06,6.877569819712336e-05,57
HILDEGARDE [ASGARDIA,0.008878504672897197,1.2660575828810933e-05,0.00021900000920553592,57
GARDENER/ORD ZYONYZ,0.008878504672897197,1.655392978177764e-05,0.00011637025593840014,57
PINK PEARL/,0.008878504672897197,1.2726714836195567e-05,0.00011784542034359846,57
NIGHTINGALE/,0.008878504672897197,0.00013528572976272656,0.00017127679673900747,57
SPROCKET,0.008878504672897197,1.6370063113255708e-05,0.00012686456590213458,57
CALCULUS/JAHAHAREL P,0.008878504672897197,0.0002974433176849844,0.00014966940668568055,57
LEONUS/LIONUS [INHUM,0.008878504672897197,1.4267486419969442e-05,0.00015226026120776105,57
"STACY, GWEN (CLONE)",0.008878504672897197,2.2889290591897337e-05,0.00012443772398027474,57
"BROMWELL, DR.",0.008878504672897197,1.6341378254950302e-05,0.00013276259178661112,57
"HIGGINS, SAMUEL",0.008878504672897197,1.742343062248656e-05,9.074063931595199e-05,57
"RAMBEAU, MARIA",0.008878504672897197,4.620573181490356e-06,8.56517948742295e-05,57
UROC,0.008878504672897197,2.830257750810548e-05,8.413512068421629e-05,57
"STARR, TRIXIE TRISH",0.008878504672897197,9.051626053793232e-06,0.00010524035730832076,57
GROWING MAN,0.008878504672897197,3.7361604727357894e-05,7.966125781296944e-05,57
MONTANA,0.008878504672897197,2.5589207382079684e-05,0.00011349843842196501,57
"DELPHIS, SIR",0.008878504672897197,1.542622999611344e-05,0.00010078888654578502,57
FATALE/PAMELA GREENW,0.008878504672897197,4.215352308009568e-05,0.00012690981097446198,57
FANCY DAN,0.008878504672897197,2.5589207382079684e-05,0.00011349843842196501,57
SUB-MARINER | MUTANT,0.008878504672897197,7.351804211032522e-07,0.00014299052489517353,57
FEROCIA/,0.008722741433021807,1.0738103633774286e-05,0.00010330861579338295,56
RALF,0.008722741433021807,2.283517895702682e-05,8.578298656701275e-05,56
AGAMEMNON III/,0.008722741433021807,0.00013713520867033585,0.0001764597190781593,56
"MARTINELLI, VINCENT",0.008722741433021807,0.00010675743625116175,0.00012881546766307909,56
"POWELL, JONATHAN",0.008722741433021807,0.00023738921872044344,0.00023268315037689724,56
RAVEN | MUTANT X-VER,0.008722741433021807,7.901913282944031e-06,0.00014006871799585038,56
FANG II,0.008722741433021807,7.5750247704479315e-06,8.043428807215921e-05,56
MANTA,0.008722741433021807,3.962333770429252e-05,6.867516276893288e-05,56
ELSIE DEE,0.008722741433021807,5.8419563311256884e-05,0.00012513010185357553,56
KNOCKOUT,0.008722741433021807,1.779148064214015e-05,0.00011250592500267086,56
NEUTRON,0.008722741433021807,1.5004304304172695e-05,6.854176766832789e-05,56
"WORTHINGTON, KATHRYN",0.008722741433021807,1.4481827189329697e-05,9.117806045818418e-05,56
MINDBLAST,0.008722741433021807,1.779148064214015e-05,0.00011250592500267086,56
ALBERT,0.008722741433021807,5.8419563311256884e-05,0.00012513010185357553,56
UNION JACK II/BRIAN,0.008722741433021807,7.113925372781873e-05,0.00018917427189178932,56
PROTEUS II,0.008722741433021807,2.9503512951094847e-06,9.409419531028534e-05,56
MASTER MAN/WILHELM L,0.008722741433021807,4.7150039558433055e-05,0.00016804376292210677,56
"YASHIDA, MARIKO | MU",0.008722741433021807,1.5795428508562564e-06,0.00017963806306565177,56
"FREEMAN, DEREK",0.008722741433021807,8.887971593614734e-06,7.846614884890764e-05,56
"JOYCE, SAMANTHA",0.008722741433021807,2.0799900007610575e-05,0.00011742912101353081,56
NOBILUS,0.008722741433021807,1.047047523993318e-05,0.00010619205090065879,56
"KRUMA, TALIA",0.008722741433021807,2.219310892721308e-05,7.97438196488528e-05,56
"POWELL, GRACE",0.008722741433021807,0.0002538961654713703,0.0002657035305242556,56
"CHAMPION, IMUS",0.008722741433021807,7.523274741234906e-06,8.468702995548214e-05,56
"CONNORS, MARTHA",0.008566978193146418,0.00012934381704917454,0.00015672737953813896,55
"SLOAN, DR.",0.008566978193146418,9.709248844392432e-06,0.00013239770911557428,55
MIDGARD SERPENT,0.008566978193146418,0.0,5.526643271790251e-05,55
N'DELE,0.008566978193146418,0.0,5.526643271790251e-05,55
MUTAURUS,0.008566978193146418,0.0,5.526643271790251e-05,55
"MAXWELL, DR. WILFRED",0.008566978193146418,2.8961425142250742e-05,8.460147381137125e-05,55
TARBABY,0.008566978193146418,1.1627271955748431e-06,0.0001044131784275525,55
GULLIN,0.008566978193146418,0.0,5.526643271790251e-05,55
NEOPHYTE/,0.008566978193146418,2.894144644898084e-06,9.801531708567844e-05,55
MELLENCAMP,0.008566978193146418,2.894144644898084e-06,9.801531708567844e-05,55
KATH,0.008566978193146418,2.894144644898084e-06,9.801531708567844e-05,55
VINDALOO/,0.008566978193146418,2.894144644898084e-06,9.801531708567844e-05,55
AMPHIBIAN/KINGLEY RI,0.008566978193146418,0.00020169922867555636,0.00016924527284663195,55
KILLER SHRIKE/SIMON,0.008566978193146418,0.00010603511646297953,0.00011762251982442082,55
ANGLER,0.008566978193146418,1.6664967590981308e-05,8.136366451532546e-05,55
"TREMONT, JONATHAN",0.008566978193146418,5.74427450507147e-06,9.478729914316134e-05,55
KALA,0.008566978193146418,5.4027587967703716e-05,9.294825720283786e-05,55
PRODIGAL/,0.008566978193146418,2.095907408354211e-05,8.320894640606743e-05,55
TATSU'O,0.008566978193146418,7.903290869248715e-05,0.00010318091889641786,55
LEIR,0.008566978193146418,9.919802522070688e-06,0.00010072793313581935,55
"POWELL, JASON",0.008566978193146418,0.00023842810575433243,0.00023435981009916395,55
SET,0.008566978193146418,1.019572701250423e-05,7.793326534390367e-05,55
"HORTON, PROFESSOR PH",0.008566978193146418,3.0450818106082283e-05,8.751999757520082e-05,55
DRAGONESS,0.008566978193146418,5.570937916470927e-06,9.37895136864763e-05,55
"BADALAMENTE, JESUS",0.008566978193146418,0.00028687830823322905,0.00017623991930259427,55
QUAGMIRE,0.008411214953271028,3.867244677941921e-05,0.00012938902736567168,54
"IONELLO, JASON",0.008411214953271028,5.1636358338675794e-05,0.00020334746043836375,54
FIREBUG/,0.008411214953271028,1.478300398297261e-07,6.805876137014216e-05,54
"CONNORS, BILLY",0.008411214953271028,0.00012798524581438653,0.00014348757438766062,54
"NORTH, DAKOTA",0.008411214953271028,0.00016121198400810422,0.00018452147426586987,54
BUCKY VII/RIKKI BARN,0.008411214953271028,0.0003277193855446759,0.00012132485062344671,54
KAMIKAZE,0.008411214953271028,1.1632366793248904e-05,9.800984607384193e-05,54
LOVE,0.008411214953271028,3.42766605619854e-05,0.000118452214007429,54
RAKSOR [SKRULL],0.008411214953271028,3.424613833642238e-06,6.042883704062974e-05,54
"JOSHUA, DR. SEGISMUN",0.008411214953271028,2.4763661369414858e-05,0.00012784582234407843,54
"SCRATCH, NICHOLAS",0.008411214953271028,2.9724982444543607e-05,0.00012130642064914053,54
HATE,0.008411214953271028,3.42766605619854e-05,0.000118452214007429,54
BILE/,0.008411214953271028,1.478300398297261e-07,7.890516062931553e-05,54
AHURA,0.008411214953271028,4.935297476088425e-05,0.00011542416369831543,54
STRONGARM/,0.008411214953271028,1.478300398297261e-07,7.890516062931553e-05,54
SINEW/,0.008411214953271028,1.478300398297261e-07,7.890516062931553e-05,54
MISS MASS/,0.008411214953271028,1.478300398297261e-07,7.890516062931553e-05,54
TECH-NOIR/,0.008411214953271028,1.478300398297261e-07,7.890516062931553e-05,54
HOUND,0.008411214953271028,4.4365873165036274e-07,5.794402377033988e-05,54
PUPPY,0.008411214953271028,3.0464534838253108e-05,9.762237406174558e-05,54
SATAN/MARDU KURIOS,0.008411214953271028,0.0005191556895412792,0.0002270022092758172,54
"JAYE-FIRESTONE, GING",0.008411214953271028,6.4565976160586e-05,0.00014062966966308516,54
LORELEI,0.008411214953271028,1.075094587147567e-05,7.24807232098966e-05,54
BLACKOUT II/,0.008411214953271028,0.00020166407291592845,0.0002076918594673981,54
"PEARSON, MARCY",0.008411214953271028,1.3275281862204142e-05,0.00013888422613210716,54
MAYHEM/DET. BRIGID O,0.008411214953271028,7.870107516778395e-05,0.0001860292126041632,54
TOLLIVER,0.008411214953271028,3.045180177453163e-05,0.00011311978544652763,54
STORM DOPPELGANGER,0.008411214953271028,0.0,5.2614579349745384e-05,54
MONDO II,0.008255451713395638,4.600745266605687e-05,0.0001420836541308647,53
"BLAIRE, CARTER",0.008255451713395638,3.063550884309284e-06,9.168700792850137e-05,53
"ISHIMA, DAVID",0.008255451713395638,1.5037399281736094e-05,9.075524038615603e-05,53
SIGYN,0.008255451713395638,6.05222231049255e-06,0.00011893650882394843,53
GUNTHAR II,0.008255451713395638,8.26258702950579e-06,0.00010951684042032995,53
BLITZIANA,0.008255451713395638,1.4662868213094977e-05,0.0001507485134888971,53
"ALEXANDER, CALEB",0.008255451713395638,3.616324139103639e-05,0.0001228489374991718,53
"CERA, KAY",0.008255451713395638,3.210454263954372e-05,8.3222306334948e-05,53
MANDRILL/HENSLEY FAR,0.008255451713395638,1.0553779539661851e-05,8.73021249962659e-05,53
CHANCE II/NICHOLAS P,0.008255451713395638,3.5522830744838836e-05,8.31098004728226e-05,53
"WORTHINGTON, WARREN",0.008255451713395638,4.78357032270417e-05,7.376865420920668e-05,53
"RORY, RICHARD",0.008255451713395638,9.789032900875161e-05,0.0001432522962491826,53
